  3   6    2.700   15.00  0.900 3.750000e+03 4.500000e+00 Heimlich:1973
  3   6    2.700   15.00  0.880 3.780000e+03 4.536000e+00 Heimlich:1973
  3   6    2.700   15.00  0.860 3.730000e+03 4.476000e+00 Heimlich:1973
  3   6    2.700   15.00  0.840 3.830000e+03 4.596000e+00 Heimlich:1973
  3   6    2.700   15.00  0.820 3.850000e+03 4.620000e+00 Heimlich:1973
  3   6    2.700   15.00  0.800 3.800000e+03 4.560000e+00 Heimlich:1973
  3   6    2.700   15.00  0.780 3.980000e+03 4.776000e+00 Heimlich:1973
  3   6    2.700   15.00  0.760 3.940000e+03 4.728000e+00 Heimlich:1973
  3   6    2.700   15.00  0.740 4.090000e+03 5.317000e+00 Heimlich:1973
  3   6    2.700   15.00  0.720 4.190000e+03 5.447000e+00 Heimlich:1973
  3   6    2.700   15.00  0.700 4.290000e+03 6.006000e+00 Heimlich:1973
  3   6    2.700   15.00  0.680 4.590000e+03 6.426000e+00 Heimlich:1973
  3   6    2.700   15.00  0.660 4.700000e+03 7.050000e+00 Heimlich:1973
  3   6    2.700   15.00  0.640 4.860000e+03 7.776000e+00 Heimlich:1973
  3   6    2.700   15.00  0.620 4.880000e+03 7.808000e+00 Heimlich:1973
  3   6    2.700   15.00  0.600 5.280000e+03 8.448000e+00 Heimlich:1973
  3   6    2.700   15.00  0.580 5.250000e+03 8.400000e+00 Heimlich:1973
  3   6    2.700   15.00  0.560 5.360000e+03 8.576000e+00 Heimlich:1973
  3   6    2.700   15.00  0.540 5.180000e+03 8.288000e+00 Heimlich:1973
  3   6    2.700   15.00  0.520 4.990000e+03 7.984000e+00 Heimlich:1973
  3   6    2.700   15.00  0.500 4.850000e+03 7.275000e+00 Heimlich:1973
  3   6    2.700   15.00  0.480 4.660000e+03 6.524000e+00 Heimlich:1973
  3   6    2.700   15.00  0.460 4.350000e+03 6.090000e+00 Heimlich:1973
  3   6    2.700   15.00  0.440 4.140000e+03 5.382000e+00 Heimlich:1973
  3   6    2.700   15.00  0.420 4.240000e+03 5.512000e+00 Heimlich:1973
  3   6    2.700   15.00  0.400 4.220000e+03 5.486000e+00 Heimlich:1973
  3   6    2.700   15.00  0.380 4.540000e+03 6.356000e+00 Heimlich:1973
  3   6    2.700   15.00  0.360 5.140000e+03 8.224000e+00 Heimlich:1973
  3   6    2.700   15.00  0.340 5.770000e+03 1.038600e+01 Heimlich:1973
  3   6    2.700   15.00  0.320 6.650000e+03 1.330000e+01 Heimlich:1973
  3   6    2.700   15.00  0.300 7.540000e+03 1.734200e+01 Heimlich:1973
  3   6    2.700   15.00  0.280 8.290000e+03 2.155400e+01 Heimlich:1973
  3   6    2.700   15.00  0.260 8.320000e+03 2.163200e+01 Heimlich:1973
  3   6    2.700   15.00  0.240 7.420000e+03 1.706600e+01 Heimlich:1973
  3   6    2.700   15.00  0.220 6.310000e+03 1.198900e+01 Heimlich:1973
  3   6    2.700   15.00  0.200 4.430000e+03 5.759000e+00 Heimlich:1973
  3   6    2.700   15.00  0.180 3.040000e+03 3.040000e+00 Heimlich:1973
  3   6    2.700   15.00  0.160 1.770000e+03 1.062000e+00 Heimlich:1973
  3   6    2.700   15.00  0.140 9.800000e+02 2.940000e-01 Heimlich:1973
  3   6    2.700   15.00  0.120 4.800000e+02 9.600000e-02 Heimlich:1973
  3   6    2.700   15.00  0.100 1.900000e+02 1.900000e-02 Heimlich:1973
  3   6    2.700   15.00  0.080 8.000000e+01 8.000000e-03 Heimlich:1973
